Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
hadoop,org.apache.hadoop.mapreduce.lib.join,TestWrappedRRClassloader.IF_ClassLoaderChecker,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.join,TestWrappedRRClassloader.RR_ClassLoaderChecker,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.join,TestJoinProperties,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
hadoop,org.apache.hadoop.mapreduce.lib.fieldsel,FieldSelectionHelper,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: emptyText (62)
hadoop,org.apache.hadoop.mapreduce.lib.aggregate,ValueAggregatorJob,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 16
hadoop,org.apache.hadoop.mapreduce.lib.aggregate,TestMapReduceAggregates,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 15
hadoop,org.apache.hadoop.mapreduce.lib.chain,Chain,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
hadoop,org.apache.hadoop.mapreduce.lib.chain,TestSingleElementChain,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
hadoop,org.apache.hadoop.mapreduce.lib.chain,TestChainErrors,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
hadoop,org.apache.hadoop.mapreduce.lib.chain,TestChainErrors.ConsumeMap,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.chain,TestChainErrors.ConsumeReduce,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.chain,TestChainErrors.FailMap,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.chain,TestChainErrors.FailReduce,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.chain,TestMapReduceChain,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
hadoop,org.apache.hadoop.mapreduce.lib.chain,TestMapReduceChain.AMap,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.chain,TestMapReduceChain.BMap,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.chain,TestMapReduceChain.CMap,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.chain,TestMapReduceChain.RReduce,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.chain,TestMapReduceChain.DMap,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.chain,TestMapReduceChain.EMap,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.chain,TestMapReduceChain.FMap,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.chain,TestMapReduceChain.IDMap,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.chain,TestMapReduceChain.IDReduce,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.map,MultithreadedMapper,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: NUM_THREADS (65); MAP_CLASS (66)
hadoop,org.apache.hadoop.mapreduce.lib.map,RegexMapper,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PATTERN (38); GROUP (39)
hadoop,org.apache.hadoop.mapreduce.lib.map,TestMultithreadedMapper.IDMap,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.counters,FrameworkCounterGroup.FrameworkCounter,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.counters,FileSystemCounterGroup.FSCounter,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.v2.app,TestAMInfos,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
hadoop,org.apache.hadoop.mapreduce.v2.app,TestMRApp,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 24
hadoop,org.apache.hadoop.mapreduce.v2.app,MockJobs,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 29
hadoop,org.apache.hadoop.mapreduce.v2.app,TestRuntimeEstimators,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 19
hadoop,org.apache.hadoop.mapreduce.v2.app,TestMRClientService,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 36
hadoop,org.apache.hadoop.mapreduce.v2.app,TestKill,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 18
hadoop,org.apache.hadoop.mapreduce.v2.app,MRAppBenchmark,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 19
hadoop,org.apache.hadoop.mapreduce.v2.app,TestCheckpointPreemptionPolicy,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 25
hadoop,org.apache.hadoop.mapreduce.v2.app,MRApp,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: NM_HOST (124); NM_PORT (125); NM_HTTP_PORT (126)
hadoop,org.apache.hadoop.mapreduce.v2.app,MRApp,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 54
hadoop,org.apache.hadoop.mapreduce.v2.app,TestKillAMPreemptionPolicy,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 16
hadoop,org.apache.hadoop.mapreduce.v2.app,TestMRAppMaster,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 22
hadoop,org.apache.hadoop.mapreduce.v2.app,TestRecovery,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 49
hadoop,org.apache.hadoop.mapreduce.v2.app,TestRecovery.TestFileOutputCommitter,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.v2.app,TestTaskHeartbeatHandler,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
hadoop,org.apache.hadoop.mapreduce.v2.app,TestStagingCleanup,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 18
